url_length,domain_length,path_length,dot_count,hyphen_count,digit_count,special_character_count,has_https,has_ip,has_at_symbol,query_parameter_count,has_fragment,subdomain_count,suspicious_keyword_count,is_shortened_url,label
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,17,0,2,0,0,0,0,0,0,0,0,1,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,1,0,0,1,0,0,0,0,1,0,0,0
56,18,15,2,0,2,2,1,0,0,1,0,0,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
101,11,66,2,2,28,2,1,0,0,1,0,0,0,0,1
32,24,0,3,0,0,0,1,0,0,0,0,2,0,0,0
37,13,5,1,0,6,2,1,0,0,1,0,0,0,0,1
33,24,1,2,0,11,0,1,0,0,0,0,1,0,0,1
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,3,0,0,0,1,0,0,0,0,2,0,1,0
167,15,108,2,2,14,6,1,0,0,3,0,1,0,0,1
19,12,0,2,0,0,0,0,0,0,0,0,1,0,0,1
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
37,29,0,3,0,0,0,1,0,0,0,0,2,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
21,13,0,3,0,0,0,1,0,0,0,0,2,0,0,0
39,16,15,1,1,1,0,1,0,0,0,0,0,0,0,1
37,29,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,3,0,0,0,1,0,0,0,0,2,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
108,19,63,4,5,23,1,1,0,1,0,1,1,1,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,23,0,4,0,0,0,0,0,0,0,0,3,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,1,0,0,1,0,0,0,0,1,0,1,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
98,49,41,7,5,22,0,1,0,0,0,0,3,1,0,1
31,24,0,2,0,0,0,0,0,0,0,0,1,0,0,1
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
167,15,108,2,1,21,6,1,0,0,3,0,1,0,0,1
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,27,0,3,0,0,0,1,0,0,0,0,2,0,0,0
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,3,0,0,0,1,0,0,0,0,2,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,18,0,2,1,0,0,0,0,0,0,0,1,0,0,1
29,20,1,2,2,2,0,1,0,0,0,0,1,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,3,0,0,0,1,0,0,0,0,2,0,0,0
27,20,0,2,2,0,0,0,0,0,0,0,1,0,0,1
48,39,1,3,2,14,0,1,0,0,0,0,2,0,0,1
23,16,0,2,0,0,0,0,0,0,0,0,1,0,1,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
67,25,35,4,0,3,0,0,0,0,0,0,2,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
56,17,31,2,0,0,0,1,0,0,0,0,0,1,0,1
28,20,0,4,0,0,0,1,0,0,0,0,3,0,0,0
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
43,34,1,2,3,7,0,1,0,0,0,0,1,0,0,1
40,33,0,3,1,0,0,0,0,0,0,0,2,0,0,1
40,31,1,2,2,6,0,1,0,0,0,0,1,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,3,1,0,0,1,0,0,0,0,2,0,1,0
83,74,1,3,0,8,0,1,0,0,0,0,2,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
70,38,24,7,1,1,1,1,0,0,0,0,5,0,1,1
36,29,0,3,0,0,0,0,0,0,0,0,2,1,0,1
83,15,61,3,3,21,0,0,0,0,0,0,1,1,0,1
27,20,0,2,0,0,0,0,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,22,1,2,1,1,0,1,0,0,0,0,1,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,15,0,2,0,0,0,0,0,0,0,0,1,0,0,1
38,30,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
41,30,4,3,0,0,2,0,0,1,0,0,2,0,0,1
48,39,1,3,2,3,0,1,0,0,0,0,2,0,0,1
31,23,0,3,0,0,0,1,0,0,0,0,2,0,0,0
39,15,16,4,0,0,0,1,0,0,0,0,2,0,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,1,0,0,1,0,0,0,0,1,0,0,0
29,20,1,1,0,0,0,1,0,0,0,0,0,0,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,3,0,0,0,1,0,0,0,0,2,0,0,0
22,6,8,1,0,1,0,1,0,0,0,0,0,0,0,1
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,3,0,0,0,1,0,0,0,0,2,0,0,0
61,52,1,2,0,15,0,1,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,28,1,2,0,3,0,1,0,0,0,0,1,0,0,1
32,24,0,3,0,0,0,1,0,0,0,0,2,0,0,0
32,25,0,2,1,0,0,0,0,0,0,0,1,0,0,1
27,19,0,2,1,0,0,1,0,0,0,0,1,0,0,0
30,23,0,2,0,0,0,0,0,0,0,0,1,0,0,1
25,18,0,2,1,0,0,0,0,0,0,0,1,0,0,1
19,12,0,2,0,4,0,0,0,0,0,0,1,0,0,1
31,24,0,3,0,0,0,0,0,0,0,0,2,0,0,1
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,2,0,0,1,0,0,0,0,1,0,0,0
37,29,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,20,0,2,0,0,0,0,0,0,0,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,15,1,2,0,0,0,1,0,0,0,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
52,43,1,3,0,2,0,1,0,0,0,0,2,0,0,1
19,12,0,2,0,0,0,0,0,0,0,0,1,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,28,0,2,0,0,0,0,0,0,0,0,1,0,0,1
36,27,1,1,0,0,0,1,0,0,0,0,0,0,0,1
33,26,0,2,0,0,0,0,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,1,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,3,0,0,0,1,0,0,0,0,2,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,18,3,2,0,0,0,0,0,0,0,0,1,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,14,12,2,1,0,0,1,0,0,0,0,0,0,0,1
24,16,0,2,0,3,0,1,0,0,0,0,1,0,0,0
28,20,0,3,0,0,0,1,0,0,0,0,2,0,0,0
41,32,1,2,2,6,0,1,0,0,0,0,1,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,1,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,3,0,0,0,1,0,0,0,0,2,0,0,0
44,28,8,3,0,4,0,1,0,0,0,0,2,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
47,38,1,2,0,2,0,1,0,0,0,0,1,0,0,1
43,13,22,3,2,0,0,1,0,0,0,0,1,1,0,1
58,16,34,2,4,0,0,1,0,0,0,0,1,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,1,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
45,22,1,2,0,3,2,1,0,0,1,0,1,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,15,0,3,0,0,0,0,0,0,0,0,2,0,0,1
25,16,1,1,0,0,0,1,0,0,0,0,0,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
44,35,1,2,0,2,0,1,0,0,0,0,1,0,0,1
19,12,0,2,0,0,0,0,0,0,0,0,1,0,0,1
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
42,28,6,2,0,0,0,1,0,0,0,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,20,0,2,0,0,0,0,0,0,0,0,1,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,1,0
27,19,0,3,0,0,0,1,0,0,0,0,2,0,0,0
32,25,0,4,0,1,0,0,0,0,0,0,3,0,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
94,23,1,1,0,4,4,1,0,0,1,0,0,0,0,1
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,1,2,0,5,0,0,0,0,0,0,1,0,0,1
33,26,0,2,0,4,0,0,0,0,0,0,1,0,0,1
32,24,0,3,0,0,0,1,0,0,0,0,2,0,0,0
30,22,0,2,1,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
38,29,1,2,0,0,0,1,0,0,0,0,1,0,0,1
23,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,3,0,0,0,1,0,0,0,0,2,0,0,0
30,22,0,3,1,0,0,1,0,0,0,0,2,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,13,5,1,0,0,0,1,0,0,0,0,0,0,0,1
31,23,0,3,0,0,0,1,0,0,0,0,2,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,20,0,2,0,0,0,0,0,0,0,0,1,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,24,1,2,1,1,0,1,0,0,0,0,1,0,0,1
39,31,1,5,0,0,0,0,0,0,0,0,4,0,0,1
26,18,0,3,0,0,0,1,0,0,0,0,2,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,14,0,2,0,0,0,0,0,0,0,0,1,0,0,1
33,26,0,2,0,0,0,0,0,0,0,0,1,0,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
62,23,32,1,2,0,0,0,0,0,0,0,0,1,0,1
28,20,0,3,0,0,0,1,0,0,0,0,2,0,0,0
58,12,13,2,0,1,3,1,0,1,1,0,0,0,0,1
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
46,27,11,2,2,0,0,1,0,0,0,0,0,0,0,1
23,16,0,3,0,0,0,0,0,0,0,0,2,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,3,0,0,0,1,0,0,0,0,2,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,20,0,3,0,7,0,0,0,0,0,0,2,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
88,13,51,3,0,26,2,1,0,0,1,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
38,30,1,4,0,1,0,0,0,0,0,0,3,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,20,0,3,0,7,0,0,0,0,0,0,2,0,0,1
41,32,1,2,3,4,0,1,0,0,0,0,1,0,0,1
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,1,0
29,21,0,3,1,0,0,1,0,0,0,0,2,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
220,17,4,3,2,28,12,0,0,0,5,0,1,0,0,1
41,32,1,2,1,0,0,1,0,0,0,0,1,0,0,1
231,52,4,6,0,30,26,0,0,0,5,0,5,2,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
45,36,1,5,0,4,0,1,0,0,0,0,4,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
27,18,1,2,1,2,0,1,0,0,0,0,1,0,0,1
63,40,15,5,2,8,0,1,0,0,0,0,3,0,0,1
76,28,40,2,1,9,0,1,0,0,0,0,1,0,0,1
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
41,32,1,5,0,2,0,1,0,0,0,0,4,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,1,0,0,0,1,0,0,0,0,0,0,0,1
207,52,4,4,2,27,20,0,0,0,5,0,3,2,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
87,19,60,3,5,20,0,1,0,0,0,0,1,0,0,1
24,16,0,3,0,0,0,1,0,0,0,0,2,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,1,0,0,1,0,0,0,0,1,0,0,0
42,33,1,2,3,12,0,1,0,0,0,0,1,0,0,1
68,16,44,1,2,6,0,1,0,0,0,0,0,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,18,6,1,0,1,0,1,0,0,0,0,0,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
59,33,19,3,2,0,0,0,0,0,0,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
37,29,1,2,2,12,0,0,0,0,0,0,1,0,0,1
28,20,0,3,0,0,0,1,0,0,0,0,2,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
29,20,1,2,1,0,0,1,0,0,0,0,1,0,0,1
38,30,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,28,1,2,1,4,0,1,0,0,0,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,28,1,2,1,6,0,1,0,0,0,0,1,0,0,1
28,20,0,2,1,0,0,1,0,0,0,0,1,0,0,0
42,33,1,2,3,2,0,1,0,0,0,0,1,0,0,1
26,18,0,3,0,3,0,1,0,0,0,0,2,0,0,0
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
46,10,1,1,0,16,3,1,0,0,1,0,0,0,0,1
34,25,1,2,1,0,0,1,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,3,0,0,0,1,0,0,0,0,2,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,1
27,19,0,3,0,0,0,1,0,0,0,0,2,0,0,0
92,13,63,4,0,10,1,1,0,1,0,1,1,1,0,1
81,54,19,5,2,10,0,1,0,0,0,0,3,0,0,1
62,15,9,2,1,0,3,1,0,1,1,0,0,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,1,0
67,39,21,5,0,2,0,0,0,0,0,0,3,0,0,1
29,21,0,2,1,0,0,1,0,0,0,0,1,0,0,0
40,32,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
44,35,1,3,0,0,0,1,0,0,0,0,2,1,0,1
83,74,1,3,0,11,0,1,0,0,0,0,2,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,3,0,0,0,1,0,0,0,0,2,0,0,0
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,2,0,0,1,0,0,0,0,1,0,0,0
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
31,22,1,2,1,2,0,1,0,0,0,0,1,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
42,34,0,2,0,0,0,1,0,0,0,0,1,0,1,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
58,26,24,4,0,0,1,1,0,1,0,0,2,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,26,1,2,1,0,0,1,0,0,0,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,18,1,2,0,0,0,1,0,0,0,0,1,0,0,1
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
43,35,1,5,0,0,0,0,0,0,0,0,4,0,0,1
31,23,1,2,0,5,0,0,0,0,0,0,1,0,0,1
26,18,0,3,0,0,0,1,0,0,0,0,2,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,1,4,0,0,0,0,0,0,0,0,3,0,0,1
76,16,40,2,0,9,1,1,0,0,0,0,0,1,0,1
28,20,0,2,1,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,1,0,1,0,0,0,0,1,0,0,0
26,17,1,2,0,2,0,1,0,0,0,0,1,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,1,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,17,0,2,0,0,0,0,0,0,0,0,1,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,2,0,1,0,0,0,0,1,0,0,0
21,14,0,2,0,4,0,0,0,0,0,0,1,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,3,0,0,0,1,0,0,0,0,2,0,0,0
26,18,0,2,0,1,0,1,0,0,0,0,1,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
39,23,8,2,1,5,0,1,0,0,0,0,1,0,0,1
27,20,0,2,0,3,0,0,0,0,0,0,1,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
49,40,1,5,0,3,0,1,0,0,0,0,4,0,0,1
27,20,0,2,0,0,0,0,0,0,0,0,1,0,0,1
111,31,72,3,2,34,5,1,0,0,0,0,1,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,1,1,2,1,0,0,0,0,0,0,0,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,3,0,0,0,1,0,0,0,0,2,0,0,0
26,19,0,2,0,0,0,0,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
43,13,22,1,0,12,0,1,0,0,0,0,0,0,0,1
36,28,1,4,1,3,0,0,0,0,0,0,3,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
99,20,71,2,0,9,0,1,0,0,0,0,1,0,0,1
31,24,0,3,0,0,0,0,0,0,0,0,2,0,0,1
42,33,1,2,0,5,0,1,0,0,0,0,1,2,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,24,0,3,0,2,0,0,0,0,0,0,2,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
67,7,52,1,0,9,0,1,0,0,0,0,0,0,0,1
34,26,0,4,0,0,0,1,0,0,0,0,3,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,3,0,0,0,1,0,0,0,0,2,0,0,0
57,14,32,3,0,14,1,0,0,0,0,0,1,0,0,1
41,23,10,2,1,5,0,1,0,0,0,0,1,0,0,1
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
34,26,0,4,0,0,0,1,0,0,0,0,3,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,1,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
88,22,58,1,1,23,1,1,0,0,0,0,0,0,0,1
15,8,0,2,0,0,0,0,0,0,0,0,1,0,0,1
25,17,0,2,0,2,0,1,0,0,0,0,1,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,1,2,0,5,0,0,0,0,0,0,1,0,0,1
39,30,1,2,1,0,0,1,0,0,0,0,1,1,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,2,0,1,0,0,0,0,1,0,0,0
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,3,1,0,0,1,0,0,0,0,2,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,27,1,2,0,2,0,1,0,0,0,0,1,0,0,1
83,74,1,3,0,11,0,1,0,0,0,0,2,0,0,1
107,31,6,4,1,15,6,1,0,1,2,0,1,1,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,27,0,2,0,0,0,0,0,0,0,0,1,0,0,1
